org_cst_key,org_name,org_ogt_code,org_state_incorporated,n53_municipal_type,org_metropolitan_area_ext,org_fips_place_ext,org_prefix_ext,org_city_name_ext,org_fips_county_subdivision_ext
37c71b0e-2266-47fd-abea-01ca7735719e,Borough of Ford City,City,PA,Borough,NULL,4226512,Borough of,Ford City,NULL
e2e265df-a153-46df-adfd-01cb78bb301f,Village of Mill Creek,City,IL,Village,NULL,1749178,Village of,Mill Creek,NULL
2cbfa1de-e107-4f74-bc74-01cd4dcb2112,Village of Brownville,City,NE,Village,NULL,3106750,Village of,Brownville,NULL
0c355b8b-853d-4dcc-a919-01d0008821e0,Village of Athens,City,WI,Village,NULL,5503550,Village of,Athens,NULL
05ccb64b-e751-4ee0-b8e2-01d143ee2c8a,NM Dream Team,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70d0864e-758a-4b69-b2c6-01d1978a9422,City of Geneva,City,IA,City,NULL,1930135,City of,Geneva,NULL
59231568-2fbb-4372-807c-01d217d1ce31,Borough of Minersville,City,PA,Borough,NULL,4250088,Borough of,Minersville,NULL
593e81ae-6580-4432-b685-01d2c6c67da6,Town of Oyster Bay,City,NY,Town,NULL,3605956000,Town of,Oyster Bay,NULL
442ed0e4-a247-4b7e-8cae-01d617e6998a,Town of Mariaville,City,ME,Town,NULL,2300943430,Town of,Mariaville,NULL
25b278ff-2855-4bdd-8f9f-01d769512f0e,Town of St Germain,City,WI,Unincorporated Jurisdiction,NULL,5512570725,Town of,St Germain,NULL
66dab426-c6ac-44f4-9ab1-01d88af5be40,City of Rowlett,City,TX,City,NULL,4863572,City of,Rowlett,NULL
4c1e7e59-67eb-41f9-b80f-01d9b927e640,Raising A Reader,"Civic Group/Non-profit ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
c398153c-0335-4949-9981-01dd9a281bb1,City of Fairbury,City,IL,City,NULL,1724764,City of,Fairbury,NULL
f9a0ec3c-145b-4f3e-b10a-01e0b784550d,Village of Mcarthur,City,OH,Village,NULL,3945696,Village of,Mcarthur,NULL
bdf0dd8b-8759-42a1-ba09-01e3eb5136e5,Congress,Federal Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6ba94c0f-6e20-4fae-9b26-01e4d62dc1a6,The Reinvestment Fund,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143f6e79-e1ba-4c6c-8544-01e5154e0d2d,Village of London Mills,City,IL,Village,NULL,1744446,Village of,London Mills,NULL
b1a9eeb8-545f-426b-97f4-01e568368853,City of Randolph,City,IA,City,NULL,1965640,City of,Randolph,NULL
f1b02cab-7131-452f-a5da-01e647a7f08a,City of Hollister,City,ID,City,NULL,1638080,City of,Hollister,NULL
bd8cae52-8f53-4fe1-9bb7-01e9be40c349,City of Forney,City,TX,City,NULL,4826604,City of,Forney,NULL
b1300c6e-bf39-47a8-9f34-01e9e97a3435,Borough of Houtzdale,City,PA,Borough,NULL,4235928,Borough of,Houtzdale,NULL
33d7fd98-0816-4e4a-aed4-01eadc504d35,Edgewood,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298065de-05fd-494d-8c98-01eb79a409fb,City of Saratoga,City,CA,City,NULL,0670280,City of,Saratoga,NULL
49fc7706-e4e2-4646-b79c-01ee9297281f,Buffalo Public Schools,Public School/School District,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13ed809f-3d18-4045-bdf7-01ef1fed9b42,Town of Chelsea,City,SD,Town,NULL,4611500,Town of,Chelsea,NULL
d1eb1e66-a2e0-42b3-81e0-01f0316d2c4e,Town of Greece,City,NY,Town,NULL,3605530290,Town of,Greece,NULL
f9e3022e-c951-44e9-9e73-01f375e248e2,GovPartner,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54966c13-5da9-468f-a0b9-01f4d755aa1c,Town of Portage Lake,City,ME,Town,NULL,2300360300,Town of,Portage Lake,NULL
10aeac5c-c99c-42e7-afd3-01f5e6f1c1fc,City of Burrton,City,KS,City,NULL,2009575,City of,Burrton,NULL
94188f21-4d2d-441a-b586-01fb1720296c,Town of Switz City,City,IN,Town,NULL,1874582,Town of,Switz City,NULL
546d0906-c0de-40bf-bce1-01fb7a2b0a5e,City of Plano,City,IL,City,NULL,1760352,City of,Plano,NULL
dd6ce1da-f7a8-4ad0-9e7e-01fb8aced7a7,Borough of Burnside,City,PA,Borough,NULL,4210280,Borough of,Burnside,NULL
8fb8b400-1adb-4f7b-b69a-01fbb36ccb68,Town of Springfield,City,NY,Town,NULL,3607770310,Town of,Springfield,NULL
a2cf35df-6bc2-48b6-8c7a-01fca66e1679,City of Glenview Manor,City,KY,City,NULL,2131420,City of,Glenview Manor,NULL
2b63fc23-e879-4f76-b2e0-01febfa21923,Village of Cantrall,City,IL,Village,NULL,1711033,Village of,Cantrall,NULL
cb7c0b4b-58e1-4176-863b-01fff34071c6,Town of Vienna,City,VA,Town,NULL,5181072,Town of,Vienna,NULL
1fe0820c-0317-4a6f-93dc-0200284cb13c,Town of South Bethany,City,DE,Town,NULL,1067700,Town of,South Bethany,NULL
be354bbf-0031-4993-ae25-02002cef9c31,Town of Dante,City,SD,Town,NULL,4615420,Town of,Dante,NULL
2ee6bcf5-423f-4b6d-898e-0201973541d7,City of Jackson,City,CA,City,NULL,0636980,City of,Jackson,NULL
63e52077-7f8b-47da-8712-02020d3d93a6,OAO Corporation,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
758be9c9-a839-4fc3-8e72-02059329c57d,Town of Alden,City,WI,Unincorporated Jurisdiction,NULL,5509500950,Town of,Alden,NULL
bb06c8e9-8761-40a6-b9aa-0207134ff912,Town of Hunter,City,AR,Town,NULL,0533910,Town of,Hunter,NULL
bfe603b2-e6db-4625-8158-0208307f1b1c,City of Cuero,City,TX,City,NULL,4818092,City of,Cuero,NULL
45bdbc37-2831-4caa-a5c2-0209c82f9997,City of Arthur,City,IA,City,NULL,1903115,City of,Arthur,NULL
d0488ef9-3ce4-4ec7-b42a-0209dffa7215,City of Chisholm,City,MN,City,NULL,2711386,City of,Chisholm,NULL
671f4d32-41bf-4ad1-9cce-020a87ac762a,Town of Paris,City,WI,Unincorporated Jurisdiction,NULL,5505961175,Town of,Paris,NULL
ca7285d8-8d9e-4723-90fa-020bf8ea7c03,City of Keene,City,NH,City,28300,3339300,City of,Keene,NULL
bd06fe90-c4ee-4ce3-b5a2-020c98c8d324,City of Pinellas Park,City,FL,City,NULL,1256975,City of,Pinellas Park,NULL
bef208d2-8a43-4dc9-8bbc-020d345c6c28,City of Eldridge,City,IA,City,NULL,1924600,City of,Eldridge,NULL
c3649ad5-1694-416c-bff3-020e8a3fef1f,Cincinnati Post,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bf09eff9-91bb-477f-a0c8-020f8a1fbf10,Hilton Newark Penn Station,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28733b6f-03dd-44fa-a315-02164d6715ad,Town of Oakwood,City,OK,Town,NULL,4053600,Town of,Oakwood,NULL
7db808ed-7561-4026-bdc4-0216975cf007,Town of Oakman,City,AL,Town,NULL,0155992,Town of,Oakman,NULL
a6ff7900-7fef-4030-bad7-021b06826afe,City of Grover Beach,City,CA,City,NULL,0631393,City of,Grover Beach,NULL
1496c741-ccff-40ad-af3d-021cf9f4614b,Town of Tabor,City,SD,Town,NULL,4662820,Town of,Tabor,NULL
cb75424e-74f7-42b7-9ad1-021d37e822b1,Town of Westford,City,MA,Town,NULL,2501776135,Town of,Westford,NULL
047473c4-15f0-4300-ba2b-021d8d7cee29,Township of Indian Lake,City,MN,Township,NULL,2710530878,Town of,Indian Lake,NULL
6071bb94-b7d5-44c7-b750-021f4765fca4,Orleans Parish School Board,Public School/School District,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c4e0d3e-03e2-4c55-88ff-02229cb0f228,City of Montezuma,City,KS,City,NULL,2047875,City of,Montezuma,NULL
5df2d82b-0624-4ed6-b667-02253b320320,Town of Wallsburg,City,UT,Town,NULL,4980970,Town of,Wallsburg,NULL
6eeb6f80-807e-4565-bd30-022556c5d310,Borough of Dushore,City,PA,Borough,NULL,4220528,Borough of,Dushore,NULL
2d2ad15e-01be-4cea-bec1-0227bfd733e6,Town of Cheswold,City,DE,Town,NULL,1014660,Town of,Cheswold,NULL
006bfcaf-59a3-410d-919d-0227e2c39752,City of Blue Ash,City,OH,City,NULL,3907300,City of,Blue Ash,NULL
ae88f6c1-a4c1-4f64-9c14-022b461f9388,Town of Aubrey,City,AR,Town,NULL,0502680,Town of,Aubrey,NULL
9ad6f149-a0b0-467d-84f0-022e5f0641f1,Town of Spring Lake,City,IN,Town,NULL,1872296,Town of,Spring Lake,NULL
ea1ac187-98bf-4a9e-a19d-022ed71f06c3,City of Cleveland,City,TN,City,NULL,4715400,City of,Cleveland,NULL
a0f6f697-cc68-46c6-a4ae-0231f9ceb4a0,City of Paul,City,ID,City,NULL,1661210,City of,Paul,NULL
43f12082-432a-4b40-99de-023203e406fa,Missouri Municipal League,State League,MO,NULL,NULL,NULL,NULL,NULL,NULL
be94baef-cef7-4d76-904c-0234eb6a6344,Taylor County,County,NULL,NULL,NULL,NULL,NULL,NULL,NULL
eca49217-07a7-4fdd-ab55-023a3f724dd5,City of Riverbank,City,CA,City,NULL,0661068,City of,Riverbank,NULL
b6675987-7abc-483f-a10a-023adb22c2fd,Town of Fargo,City,AR,Town,NULL,0523140,NULL,Fargo,NULL
c0be7b7f-d2e8-4f4c-8298-023c344841a7,Cavanaugh L. Gray,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
641a6252-8aac-466d-84b3-023d528eb3a0,McWane Ductile,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6ed82108-bdd0-40be-9234-02452375e54e,City of Hill City,City,KS,City,NULL,2032175,City of,Hill City,NULL
512424c4-50f4-401d-b9f0-024a210e9eee,Town of Wellfleet,City,MA,Town,NULL,2500174385,Town of,Wellfleet,NULL
115f1efa-9100-4c00-beb6-024c9e5223bb,City of St Edward,City,NE,City,NULL,3143055,City of,St Edward,NULL
402522aa-3112-410a-b971-02585672b886,Town of Beedeville,City,AR,Town,NULL,0504720,Town of,Beedeville,NULL
d68ff9b9-b5da-42bc-9b2f-0258909b9ad3,City of Wellington,City,MO,City,NULL,2978352,City of,Wellington,NULL
3f5ed64c-8c25-4199-a5b8-025b4ee6efce,Coralville Public Library,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d9d23428-f534-421f-9fad-025ea6793563,Borough of Brentwood,City,PA,Borough,NULL,4208416,Borough of,Brentwood,NULL
f826d8f6-9bfa-4d32-bfca-025f447bfb11,Village of Bellport,City,NY,Village,NULL,3605771,Village of,Bellport,NULL
79ddb05a-785a-429a-a47c-02650200962a,Borough of Munhall,City,PA,Borough,NULL,4252320,Borough of,Munhall,NULL
f07ecda9-34fd-4d2d-a8bf-026647131aca,City of Brodhead,City,WI,City,NULL,5509925,City of,Brodhead,NULL
f168120a-5bbc-4f07-bcd5-026bfc88abc4,Village of Page,City,NE,Village,NULL,3138085,Village of,Page,NULL
723dfe3c-1d8f-48aa-865f-026cdb2f5e4b,Town of Fountain Hill,City,NULL,Town,NULL,0524670,Town of,Fountain Hill,NULL
8fa9c2f4-d910-43b6-97df-026d2ec7fe68,City of Sumner,City,WA,City,NULL,5368435,City of,Sumner,NULL
ca670b46-40f2-4c27-807a-026ff0a7cd62,City of Shelbyville,City,IN,City,NULL,1869318,City of,Shelbyville,NULL
e3e8c6b8-55ff-4ec1-ad70-027094145076,Village of Corrales,City,NM,Village,NULL,3517960,Village of,Corrales,NULL
9974c565-48b7-48e5-a592-027279a82237,Charter Township of Williams,City,MI,Charter Township,NULL,2601787380,NULL,NULL,NULL
3b728ff1-7206-4d3f-bcfc-0274e57f7f36,City of Friendsville,City,TN,City,NULL,4728060,City of,Friendsville,NULL
bae28ed1-aa2d-44ee-ac4b-027b9a36cb42,Town of Butler,City,NY,Town,NULL,3611711473,Town of,Butler,NULL
a9382869-d6d5-489f-9034-027bfd29dca6,City of Winona,City,KS,City,NULL,2080075,City of,Winona,NULL
7d53231a-9d64-47df-80b5-027c1e3db80c,City of Corinth,City,TX,City,NULL,4816696,City of,Corinth,NULL
5b1c3fff-7c56-46bf-8573-027d0f172fc3,City of Ronceverte,City,NULL,City,NULL,5470156,City of,Ronceverte,NULL
6d083db1-8183-4144-8dea-027e49ef55e2,Georgetown Climate Center,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae5decdb-2cfd-477b-9777-027e8eec901f,City of Frankfort,City,SD,City,NULL,4622580,City of,Frankfort,NULL
5e4e2adf-a557-4c07-8439-0282b79f9151,Village of New Lexington,City,OH,Village,NULL,3954866,City of,New Lexington,NULL
cfaa7545-66ec-4a48-bbfa-02857211ed86,Town of Drummond,City,OK,Town,NULL,4021700,Town of,Drummond,NULL
e64b4703-fa8d-4829-9901-028a30d43a19,Borough of National Park,City,NJ,Borough,NULL,3449680,Borough of,National Park,NULL
d2b372c1-92ad-4ec4-8bbf-028ea5f23d1c,Village of Kingston,City,OH,Village,NULL,3940376,Village of,Kingston,NULL
e9a2b3f3-8d61-49ae-9ff0-028eccc4bd4a,Borough of Centerport,City,PA,Borough,NULL,4212104,Borough of,Centerport,NULL
c39b9198-830e-497b-a975-028f5a6a701f,City of Manchester,City,MN,City,NULL,2739716,City of,Manchester,NULL
e85c47d3-0058-4fb0-a3ab-02904f0a4a15,John Controls World Service,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0e51adef-10ac-4569-afc1-0294e6bc3953,Township of West Norriton,City,PA,Township,NULL,4209183696,Township of,West Norriton,NULL
ec1b521c-2ac5-43ea-89cd-02955115677d,City of Prairie Grove,City,AR,City,NULL,0557170,City of,Prairie Grove,NULL
8da59d79-4c6b-4b32-8129-029937456871,Town of Revere,City,MO,Town,NULL,2961292,Town of,Revere,NULL
87dce7d6-cc89-446c-bd6b-029debb7ccc9,City of Richland,City,MS,City,NULL,2862400,City of,Richland,NULL
ffdf8f7c-1dfa-452a-9ddd-02a0608aa444,Triangle J Council of Governments,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9e5f8c22-d362-403e-b3fd-02a2167847dc,Village of Melvin,City,IL,Village,NULL,1748268,Village of,Melvin,NULL
8d424930-99f8-4b96-b23b-02a402748535,Town of Bristol,City,NY,Town,NULL,3606908378,Town of,Bristol,NULL
a02a84bd-811b-4b3f-950d-02a47d306786,Village of Highland Hills,City,OH,Village,NULL,3935255,Village of,Highland Hills,NULL
6164cfd2-a9a1-4043-b236-02a60f516280,City of Ketchikan,City,AK,City,28540,0238970,City of,Ketchikan,NULL
39cc9b51-f08f-4fb6-a996-02a8926d10c7,Town of Boxford,City,MA,Town,NULL,2500907420,Town of,Boxford,NULL
c83d81e6-3b6f-4ad0-ac44-02a8d144a1a5,City of Texarkana,City,TX,City,NULL,4872368,City of,Texarkana,NULL
8ca22f22-1f23-4d4a-8cba-02abab0e74c2,City of Lenoir,City,NC,City,NULL,3737760,City of,Lenoir,NULL
d9ff5300-664d-443b-afdd-02b0081c0b46,Town of Wolcott,City,CT,Town,NULL,0900987560,Town of,Wolcott,NULL
4eaa076e-d9da-41e2-a868-02b2b99f0379,City of Glendale,City,AZ,City,NULL,0427820,City of,Glendale,NULL
6a77671e-b956-4963-b8b5-02b398842379,County of Henry,County,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4b1f3fa8-633c-491f-8bcb-02b3f7e03201,Whittier Alliance,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6d766caf-8145-439f-9ab8-02b81edc9149,Town of Sorrento,City,LA,Town,NULL,2271225,Town of,Sorrento,NULL
ff3800f2-18f4-45d3-bdbc-02b8e6a6b99a,Bennett Associates,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153bad44-0dde-4600-93e7-02bb0bf4866d,Display Sales,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93400f37-98c0-41ef-9938-02bc112e8f81,City of Hugo,City,OK,City,NULL,4036300,City of,Hugo,NULL
17b9c0d2-c6a8-4b1a-b02b-02bee6deeb88,City of Milton,City,KY,City,NULL,2152590,City of,Milton,NULL
6518ddca-55dd-41f0-9789-02bf909321ae,Town of Hollis,City,ME,Town,NULL,2303133665,Town of,Hollis,NULL
161105ab-f553-4521-931a-02c0496225d8,William Penn Foundation,Foundation Funder,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4d5041ca-f69c-45c3-9ec8-02c25d76ca0e,City of Del Rio,City,TX,City,19620,4819792,City of,Del Rio,NULL
e204b25a-c05f-44c9-8041-02c2dea9dd54,"Charles Abbott Associates, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ccb2ddc6-e4c9-4a16-a9fc-02c2ed4e0327,Town of Dupont,City,WI,Unincorporated Jurisdiction,NULL,5513521200,Town of,Dupont,NULL
b6cbf142-7a34-4143-a483-02c45aab0315,City of Hunters Creek Village,City,TX,City,NULL,4835480,City of,Hunters Creek Village,NULL
2c13c3ef-e374-4399-a5f7-02c640798dc6,St. Petersburg Junior College,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3dfbc110-8b98-4035-947b-02c65ef8581d,City of Palmer,City,IA,City,NULL,1961050,City of,Palmer,NULL
bae538d1-d9d4-4cc5-9631-02c7ebddad4e,Grayling,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6e895f76-8cf8-486b-ae67-02ca642ccb7d,City of Louisville,City,NE,City,NULL,3129260,Village of,Louisville,NULL
6273bb11-635c-4c84-bcdb-02caea24b468,"Sharing is Caring, Inc",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aa0fa4f7-4eeb-4391-8451-02cc65e5946f,Town of Townsend,City,MA,Town,NULL,2501770360,Town of,Townsend,NULL
1830ab76-ea6a-4ef9-b281-02ccfd311b07,Danny Walz,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55bbb1e5-6bd0-4155-ae33-02ccff622243,Property & Casualty Pool,Risc Sub-Pool,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3d29e66c-2291-491e-a0db-02cd4d73a02e,Village of Makanda,City,IL,Village,NULL,1746214,Village of,Makanda,NULL
87e8e807-a5b6-4773-95dc-02cea3509cba,Town of Minersville,City,UT,Town,NULL,4950590,Town of,Minersville,NULL
24e69eef-0c69-4e60-a5ee-02cf56a2aba8,Village of Barton,City,VT,Village,NULL,5003475,Village of,Barton,NULL
2428fd19-2941-4b54-b78d-02d1870ea6bb,City of Lawrence,City,MA,City,NULL,2534550,City of,Lawrence,NULL
0dcde9f0-6e9d-46bc-82ad-02d1d44546e6,City of Solon,City,IA,City,NULL,1973875,City of,Solon,NULL
aea7b30b-0e96-44d7-91b9-02d2cc4fb83b,Village of Maryville,City,IL,Village,NULL,1747397,Village of,Maryville,NULL
c158de74-46ab-42f1-ad92-02d41389ba2e,City of Maxeys,City,GA,City,NULL,1350260,City of,Maxeys,NULL
a755082f-959a-4d27-863e-02d4d3cfee3e,Town of Guilford,City,ME,Town,NULL,2302130095,Town of,Guilford,NULL
d5ea4a70-5a79-45f7-8e22-02dbef08ade3,Urban Institute,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cbea92ae-c5f0-4484-9de7-02dd02ef5984,Township of Plainsboro,City,NJ,Township,NULL,3402359280,Township of,Plainsboro,NULL
5e365179-1bd5-4ca7-a05b-02e2ab915209,Town of Steuben,City,ME,Town,NULL,2302974125,Town of,Steuben,NULL
12c1b148-8a59-45ac-a3ec-02e51840456a,Working Cities Lowell Initiative,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08b80a37-c9e9-4198-b8b8-02e605121780,City of Litchfield,City,MI,City,NULL,2647980,City of,Litchfield,NULL
cbf8282e-4040-4dbf-8c00-02e6fce7a5e4,Village of Bedford Park,City,IL,Village,NULL,1704572,Village of,Bedford Park,NULL
8afe1f50-5dd8-42a2-8ea7-02e8c0e91b73,Borough of Dallastown,City,PA,Borough,NULL,4218072,Borough of,Dallastown,NULL
4e97856a-f31e-442a-a39a-02eb03f702b1,Town of Berkshire,City,NY,Town,NULL,3610706145,Town of,Berkshire,NULL
171aa9be-3866-4d3e-a2f5-02edece88efc,Village of Richmond,City,LA,Village,NULL,2264590,Village of,Richmond,NULL
3ac85f49-20b0-4994-80da-02efbd3b2b54,Village of Sedgewickville,City,MO,Village,NULL,2966476,Village of,Sedgewickville,NULL
cef88b13-f2f5-4953-8cb7-02f125755bf6,Big Brothers Big Sisters of the Greater Twin Cities,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5181c7e5-f6e7-4761-8796-02f536a51dac,"Ecosystem, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ed1e05cd-8294-4107-920a-02f598c9802e,City of Rockwell City,City,IA,City,NULL,1968295,City of,Rockwell City,NULL
269270f1-6c3d-4cfa-b6ba-02fbd908a3d7,Village of Philmont,City,NY,Village,NULL,3657639,Village of,Philmont,NULL
ac1fb42e-5bff-4dac-9d0e-02fcb55b4666,Town of Sudbury,City,MA,Town,NULL,2501768260,Town of,Sudbury,NULL
fa239d54-f3fb-4038-a5d8-02fe5f32f080,Borough of Schwenksville,City,PA,Borough,NULL,4268328,Borough of,Schwenksville,NULL
b5902322-6e43-4a8e-8fc3-02fee762e54e,City of Green Spring,City,KY,City,NULL,2132986,City of,Green Spring,NULL
02578d79-45e4-41ce-ba66-030000ac7d1f,University of Missouri,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cd3510ef-a63d-41c9-95d8-03024bc72556,Borough of Pringle,City,PA,Borough,NULL,4262712,Borough of,Pringle,NULL
95a94592-0d5b-4526-a849-030424086b38,Town of Springerville,City,AZ,Town,NULL,0468990,Town of,Springerville,NULL
ab9f346b-741f-4014-998c-030521f096f5,Knox County District Attorney General’s Office,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42e283ba-20c3-4721-9527-03074842628d,Frederick County,County,MD,NULL,NULL,NULL,NULL,NULL,NULL
b17bc68f-7881-4a17-9017-030855e33d1a,City of Roberts,City,ID,City,NULL,1668500,City of,Roberts,NULL
addcc719-1d0c-421e-9e4d-0308c6a22b3d,City of Muskegon Heights,City,MI,City,NULL,2656360,City of,Muskegon Heights,NULL
b55307d1-b726-4338-ad4b-030d271d7a15,Town of Micro,City,NC,Town,NULL,3742620,Town of,Micro,NULL
85e93e88-c926-4bb1-868f-030d36257f3b,Town of Mount Washington,City,MA,Town,NULL,2500343300,Town of,Mount Washington,NULL
0c26be09-2d90-4405-9f72-03107e96abd4,Town of Perry,City,SC,Town,NULL,4555960,Town of,Perry,NULL
9043cff6-0274-40f2-975c-0310b1775c00,City of Seaforth,City,MN,City,NULL,2759098,City of,Seaforth,NULL
298c832e-d5cb-484e-9c53-031152bac090,San Francisco Education Fund,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690f4b30-710c-4e2e-940b-0315c0919a5c,Association of Oregon Counties,County,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5d87b980-2a49-4bed-94e5-0316e7c72b56,Borough of Petersburg,County,AK,City-County,NULL,02195,City of,Petersburg,NULL
cee6ba00-4fe1-4465-b821-0319a042fe5d,Borough of Arona,City,PA,Borough,NULL,4203120,Borough of,Arona,NULL
54b96b4f-8d66-4c41-b34d-031b52615537,Town of Primrose,City,WI,Unincorporated Jurisdiction,NULL,5502565575,Town of,Primrose,NULL
326f4cba-7aad-44ed-93e4-031e1f6af2bb,Town of Bell,City,WI,Unincorporated Jurisdiction,NULL,5500706200,Town of,Bell,NULL
bb0b6331-649b-434c-87c6-031fcdf8268c,City of Victor,City,CO,City,NULL,0880865,City of,Victor,NULL
8302e882-51da-4969-b7d1-03205e1bd719,Brady Center to Prevent Gun Violence,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4d719e35-ab12-48dc-816f-0320e94218ae,City of Soledad,City,CA,City,NULL,0672520,City of,Soledad,NULL
a9794c6b-c1fb-4388-b170-032265c72e91,Town of Wiota,City,WI,Unincorporated Jurisdiction,NULL,5506588050,Town of,Wiota,NULL
f6883a26-402c-4b0e-977f-0323747e52cf,The Commonwealth Fund,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29b7de56-761d-4b45-82fd-0324425c3048,Village of Paddock Lake,City,WI,Village,NULL,5560975,Village of,Paddock Lake,NULL
32990bdc-364c-4ab6-8809-032eae3edbd1,City of Marquand,City,MO,City,NULL,2946244,City of,Marquand,NULL
b2d13bac-ae0a-4bc5-9736-03362e7c386e,Town of Ithaca,City,WI,Unincorporated Jurisdiction,NULL,5510337500,Town of,Ithaca,NULL
e090d8fd-90c0-4202-97c4-033861a6ee57,City of Mounds View,City,MN,City,NULL,2744530,City of,Mounds View,NULL
db92a810-4d82-43ac-9994-0339a58eae01,City of Norcatur,City,KS,City,NULL,2050925,City of,Norcatur,NULL
51c44148-ad7a-452b-a3d2-033b4776aeb7,Village of Brooklyn,City,WI,Village,NULL,5510075,Town of,Brooklyn,NULL
9bb40575-1a38-457c-b1bc-033ed1502d74,Town of Beacon Falls,City,CT,Town,NULL,0900903250,Town of,Beacon Falls,NULL
82c53e56-1325-49d5-9169-033f399e3f3b,City of Alvarado,City,MN,City,NULL,2701252,City of,Alvarado,NULL
ae688652-e9ac-4908-8f1f-033f9e1a5f2a,Public Entity Partners,Risc Pool,TN,NULL,NULL,NULL,NULL,NULL,NULL
f0880a3e-8ba0-498a-a42e-034116432e3a,City of Hermitage,City,MO,City,NULL,2931780,City of,Hermitage,NULL
688df4a7-b1ff-4888-87ef-034286c05658,Town of Scotland,City,CT,Town,NULL,0901567400,Town of,Scotland,NULL
b9f4802a-082f-4450-8085-034354050ed4,Village of Sauk City,City,WI,Village,NULL,5571650,Village of,Sauk City,NULL
09a6007b-b5f5-4b21-8ca4-03465fbc9b65,City of Irene,City,SD,City,NULL,4631940,City of,Irene,NULL
a236db24-dc78-4f34-8098-0346e62f9dad,Town of Stockton Springs,City,ME,Town,NULL,2302774475,Town of,Stockton Springs,NULL
8877b21b-e554-413e-98f5-034b72a48826,Town of Barron,City,WI,Unincorporated Jurisdiction,NULL,5500504900,Town of,Barron,NULL
f2a83428-8676-4066-9f25-034d5d84ab7a,City of Hamilton,City,AL,City,NULL,0132848,City of,Hamilton,NULL
